# PC88Behavior 順序付き I/O 記録
#
# 記録しているのは OUT/IN の発生順・ポート番号・値・発行元PC(直前PC)・
# フレーム番号のみ。ROM の内容は含まない。
#
# メインCPUとサブCPUは別々のZ80として並行に走っており、互いの
# seq/frame を比較しても実際の前後関係にはならない。そのため
# 1本の列に混ぜず、CPUごとに節を分けて出す（メイン→サブの順）。
# 同一CPU内の節は seq の昇順＝発生順そのもの。

core      : $WORKDIR/vendor/quasi88-libretro/quasi88_libretro.dylib
rom-dir   : $PC88_REF_ROM_DIR
disk      : (なし)
frames    : 600

# main
# seq  frame  cpu   kind  port  value  pc
 11278    172  main  IN    000B   FF   32F3
 11279    172  main  IN    000A   FF   32F3
 11280    172  main  IN    0009   FF   32F3
 11281    172  main  IN    0008   FF   32F3
 11282    172  main  IN    0007   FF   32F3
 11283    172  main  IN    0006   FF   32F3
 11284    172  main  IN    0005   FF   32F3
 11285    172  main  IN    0004   FF   32F3
 11286    172  main  IN    0003   FF   32F3
 11287    172  main  IN    0002   FF   32F3
 11288    172  main  IN    0001   FF   32F3
 11289    172  main  IN    0000   FF   32F3
 11290    172  main  OUT   00E4   FF   30F0
 11291    172  main  OUT   0031   19   E7FF
 11292    173  main  OUT   0031   19   E7F5
 11293    173  main  OUT   00E4   01   3088
 11294    173  main  OUT   0051   81   3092
 11295    173  main  OUT   0050   00   30A0
 11296    173  main  OUT   0050   06   30A6
 11297    173  main  IN    000B   FF   32F3
 11298    173  main  IN    000A   FF   32F3
 11299    173  main  IN    0009   FF   32F3
 11300    173  main  IN    0008   FF   32F3
 11301    173  main  IN    0007   FF   32F3
 11302    173  main  IN    0006   FF   32F3
 11303    173  main  IN    0005   FF   32F3
 11304    173  main  IN    0004   FF   32F3
 11305    173  main  IN    0003   FF   32F3
 11306    173  main  IN    0002   FF   32F3
 11307    173  main  IN    0001   FF   32F3
 11308    173  main  IN    0000   FF   32F3
 11309    173  main  OUT   00E4   FF   30F0
 11310    173  main  OUT   0031   19   E7FF
 11311    174  main  OUT   0031   19   E7F5
 11312    174  main  OUT   00E4   01   3088
 11313    174  main  OUT   0051   81   3092
 11314    174  main  OUT   0050   00   30A0
 11315    174  main  OUT   0050   06   30A6
 11316    174  main  IN    000B   FF   32F3
 11317    174  main  IN    000A   FF   32F3
 11318    174  main  IN    0009   FF   32F3
 11319    174  main  IN    0008   FF   32F3
 11320    174  main  IN    0007   FF   32F3
 11321    174  main  IN    0006   FF   32F3
 11322    174  main  IN    0005   FF   32F3
 11323    174  main  IN    0004   FF   32F3
 11324    174  main  IN    0003   FF   32F3
 11325    174  main  IN    0002   FF   32F3
 11326    174  main  IN    0001   FF   32F3
 11327    174  main  IN    0000   FF   32F3
 11328    174  main  OUT   00E4   FF   30F0
 11329    174  main  OUT   0031   19   E7FF
 11330    175  main  OUT   0031   19   E7F5
 11331    175  main  OUT   00E4   01   3088
 11332    175  main  OUT   0051   81   3092
 11333    175  main  OUT   0050   00   30A0
 11334    175  main  OUT   0050   06   30A6
 11335    175  main  IN    000B   FF   32F3
 11336    175  main  IN    000A   FF   32F3
 11337    175  main  IN    0009   FF   32F3
 11338    175  main  IN    0008   FF   32F3
 11339    175  main  IN    0007   FF   32F3
 11340    175  main  IN    0006   FF   32F3
 11341    175  main  IN    0005   FF   32F3
 11342    175  main  IN    0004   FF   32F3
 11343    175  main  IN    0003   FF   32F3
 11344    175  main  IN    0002   FF   32F3
 11345    175  main  IN    0001   FF   32F3
 11346    175  main  IN    0000   FF   32F3
 11347    175  main  OUT   00E4   FF   30F0
 11348    175  main  OUT   0031   19   E7FF
 11349    176  main  OUT   0031   19   E7F5
 11350    176  main  OUT   00E4   01   3088
 11351    176  main  OUT   0051   81   3092
 11352    176  main  OUT   0050   00   30A0
 11353    176  main  OUT   0050   06   30A6
 11354    176  main  IN    000B   FF   32F3
 11355    176  main  IN    000A   FF   32F3
 11356    176  main  IN    0009   FF   32F3
 11357    176  main  IN    0008   FF   32F3
 11358    176  main  IN    0007   FF   32F3
 11359    176  main  IN    0006   FF   32F3
 11360    176  main  IN    0005   FF   32F3
 11361    176  main  IN    0004   FF   32F3
 11362    176  main  IN    0003   FF   32F3
 11363    176  main  IN    0002   FF   32F3
 11364    176  main  IN    0001   FF   32F3
 11365    176  main  IN    0000   FF   32F3
 11366    176  main  OUT   00E4   FF   30F0
 11367    176  main  OUT   0031   19   E7FF
 11368    177  main  OUT   0031   19   E7F5
 11369    177  main  OUT   00E4   01   3088
 11370    177  main  OUT   0051   81   3092
 11371    177  main  OUT   0050   00   30A0
 11372    177  main  OUT   0050   06   30A6
 11373    177  main  IN    000B   FF   32F3
 11374    177  main  IN    000A   FF   32F3
 11375    177  main  IN    0009   FF   32F3
 11376    177  main  IN    0008   FF   32F3
 11377    177  main  IN    0007   FF   32F3
 11378    177  main  IN    0006   FF   32F3
 11379    177  main  IN    0005   FF   32F3
 11380    177  main  IN    0004   FF   32F3
 11381    177  main  IN    0003   FF   32F3
 11382    177  main  IN    0002   FF   32F3
 11383    177  main  IN    0001   FF   32F3
 11384    177  main  IN    0000   FF   32F3
 11385    177  main  OUT   00E4   FF   30F0
 11386    177  main  OUT   0031   19   E7FF
 11387    178  main  OUT   0031   19   E7F5
 11388    178  main  OUT   00E4   01   3088
 11389    178  main  OUT   0051   81   3092
 11390    178  main  OUT   0050   00   30A0
 11391    178  main  OUT   0050   06   30A6
 11392    178  main  IN    000B   FF   32F3
 11393    178  main  IN    000A   FF   32F3
 11394    178  main  IN    0009   FF   32F3
 11395    178  main  IN    0008   FF   32F3
 11396    178  main  IN    0007   FF   32F3
 11397    178  main  IN    0006   FF   32F3
 11398    178  main  IN    0005   FF   32F3
 11399    178  main  IN    0004   FF   32F3
 11400    178  main  IN    0003   FF   32F3
 11401    178  main  IN    0002   FF   32F3
 11402    178  main  IN    0001   FF   32F3
 11403    178  main  IN    0000   FF   32F3
 11404    178  main  OUT   00E4   FF   30F0
 11405    178  main  OUT   0031   19   E7FF
 11406    179  main  OUT   0031   19   E7F5
 11407    179  main  OUT   00E4   01   3088
 11408    179  main  OUT   0051   81   3092
 11409    179  main  OUT   0050   00   30A0
 11410    179  main  OUT   0050   06   30A6
 11411    179  main  IN    000B   FF   32F3
 11412    179  main  IN    000A   FF   32F3
 11413    179  main  IN    0009   FF   32F3
 11414    179  main  IN    0008   FF   32F3
 11415    179  main  IN    0007   FF   32F3
 11416    179  main  IN    0006   FF   32F3
 11417    179  main  IN    0005   FF   32F3
 11418    179  main  IN    0004   FF   32F3
 11419    179  main  IN    0003   FF   32F3
 11420    179  main  IN    0002   FF   32F3
 11421    179  main  IN    0001   FF   32F3
 11422    179  main  IN    0000   FF   32F3
 11423    179  main  OUT   00E4   FF   30F0
 11424    179  main  OUT   0031   19   E7FF
 11425    180  main  OUT   0031   19   E7F5
 11426    180  main  OUT   00E4   01   3088
 11427    180  main  OUT   0051   81   3092
 11428    180  main  OUT   0050   00   30A0
 11429    180  main  OUT   0050   06   30A6
 11430    180  main  IN    000B   FF   32F3
 11431    180  main  IN    000A   FF   32F3
 11432    180  main  IN    0009   FF   32F3
 11433    180  main  IN    0008   FF   32F3
 11434    180  main  IN    0007   FF   32F3
 11435    180  main  IN    0006   FF   32F3
 11436    180  main  IN    0005   FF   32F3
 11437    180  main  IN    0004   FF   32F3
 11438    180  main  IN    0003   FF   32F3
 11439    180  main  IN    0002   FF   32F3
 11440    180  main  IN    0001   FF   32F3
 11441    180  main  IN    0000   FF   32F3
 11442    180  main  OUT   00E4   FF   30F0
 11443    180  main  OUT   0031   19   E7FF
 11444    181  main  OUT   0031   19   E7F5
 11445    181  main  OUT   00E4   01   3088
 11446    181  main  OUT   0051   81   3092
 11447    181  main  OUT   0050   00   30A0
 11448    181  main  OUT   0050   06   30A6
 11449    181  main  IN    000B   FF   32F3
 11450    181  main  IN    000A   FF   32F3
 11451    181  main  IN    0009   FF   32F3
 11452    181  main  IN    0008   FF   32F3
 11453    181  main  IN    0007   FF   32F3
 11454    181  main  IN    0006   FF   32F3
 11455    181  main  IN    0005   FF   32F3
 11456    181  main  IN    0004   FF   32F3
 11457    181  main  IN    0003   FF   32F3
 11458    181  main  IN    0002   FF   32F3
 11459    181  main  IN    0001   FF   32F3
 11460    181  main  IN    0000   FF   32F3
 11461    181  main  OUT   00E4   FF   30F0
 11462    181  main  OUT   0031   19   E7FF
 11463    182  main  OUT   0031   19   E7F5
 11464    182  main  OUT   00E4   01   3088
 11465    182  main  OUT   0051   81   3092
 11466    182  main  OUT   0050   00   30A0
 11467    182  main  OUT   0050   06   30A6
 11468    182  main  IN    000B   FF   32F3
 11469    182  main  IN    000A   FF   32F3
 11470    182  main  IN    0009   FF   32F3
 11471    182  main  IN    0008   FF   32F3
 11472    182  main  IN    0007   FF   32F3
 11473    182  main  IN    0006   FF   32F3
 11474    182  main  IN    0005   FF   32F3
 11475    182  main  IN    0004   FF   32F3
 11476    182  main  IN    0003   FF   32F3
 11477    182  main  IN    0002   FF   32F3
 11478    182  main  IN    0001   FF   32F3
 11479    182  main  IN    0000   FF   32F3
 11480    182  main  OUT   00E4   FF   30F0
 11481    182  main  OUT   0031   19   E7FF
 11482    183  main  OUT   0031   19   E7F5
 11483    183  main  OUT   00E4   01   3088
 11484    183  main  OUT   0051   81   3092
 11485    183  main  OUT   0050   00   30A0
 11486    183  main  OUT   0050   06   30A6
 11487    183  main  IN    000B   FF   32F3
 11488    183  main  IN    000A   FF   32F3
 11489    183  main  IN    0009   FF   32F3
 11490    183  main  IN    0008   FF   32F3
 11491    183  main  IN    0007   FF   32F3
 11492    183  main  IN    0006   FF   32F3
 11493    183  main  IN    0005   FF   32F3
 11494    183  main  IN    0004   FF   32F3
 11495    183  main  IN    0003   FF   32F3
 11496    183  main  IN    0002   FF   32F3
 11497    183  main  IN    0001   FF   32F3
 11498    183  main  IN    0000   FF   32F3
 11499    183  main  OUT   00E4   FF   30F0
 11500    183  main  OUT   0031   19   E7FF
 11501    184  main  OUT   0031   19   E7F5
 11502    184  main  OUT   00E4   01   3088
 11503    184  main  OUT   0051   81   3092
 11504    184  main  OUT   0050   00   30A0
 11505    184  main  OUT   0050   06   30A6
 11506    184  main  IN    000B   FF   32F3
 11507    184  main  IN    000A   FF   32F3
 11508    184  main  IN    0009   FF   32F3
 11509    184  main  IN    0008   FF   32F3
 11510    184  main  IN    0007   FF   32F3
 11511    184  main  IN    0006   FF   32F3
 11512    184  main  IN    0005   FF   32F3
 11513    184  main  IN    0004   FF   32F3
 11514    184  main  IN    0003   FF   32F3
 11515    184  main  IN    0002   FF   32F3
 11516    184  main  IN    0001   FF   32F3
 11517    184  main  IN    0000   FF   32F3
 11518    184  main  OUT   00E4   FF   30F0
 11519    184  main  OUT   0031   19   E7FF
 11520    185  main  OUT   0031   19   E7F5
 11521    185  main  OUT   00E4   01   3088
 11522    185  main  OUT   0051   81   3092
 11523    185  main  OUT   0050   00   30A0
 11524    185  main  OUT   0050   06   30A6
 11525    185  main  IN    000B   FF   32F3
 11526    185  main  IN    000A   FF   32F3
 11527    185  main  IN    0009   FF   32F3
 11528    185  main  IN    0008   FF   32F3
 11529    185  main  IN    0007   FF   32F3
 11530    185  main  IN    0006   FF   32F3
 11531    185  main  IN    0005   FF   32F3
 11532    185  main  IN    0004   FF   32F3
 11533    185  main  IN    0003   FF   32F3
 11534    185  main  IN    0002   FF   32F3
 11535    185  main  IN    0001   FF   32F3
 11536    185  main  IN    0000   FF   32F3
 11537    185  main  OUT   00E4   FF   30F0
 11538    185  main  OUT   0031   19   E7FF
 11539    186  main  OUT   0031   19   E7F5
 11540    186  main  OUT   00E4   01   3088
 11541    186  main  OUT   0051   81   3092
 11542    186  main  OUT   0050   00   30A0
 11543    186  main  OUT   0050   06   30A6
 11544    186  main  IN    000B   FF   32F3
 11545    186  main  IN    000A   FF   32F3
 11546    186  main  IN    0009   FF   32F3
 11547    186  main  IN    0008   FF   32F3
 11548    186  main  IN    0007   FF   32F3
 11549    186  main  IN    0006   FF   32F3
 11550    186  main  IN    0005   FF   32F3
 11551    186  main  IN    0004   FF   32F3
 11552    186  main  IN    0003   FF   32F3
 11553    186  main  IN    0002   FF   32F3
 11554    186  main  IN    0001   FF   32F3
 11555    186  main  IN    0000   FF   32F3
 11556    186  main  OUT   00E4   FF   30F0
 11557    186  main  OUT   0031   19   E7FF
 11558    187  main  OUT   0031   19   E7F5
 11559    187  main  OUT   00E4   01   3088
 11560    187  main  OUT   0051   81   3092
 11561    187  main  OUT   0050   00   30A0
 11562    187  main  OUT   0050   06   30A6
 11563    187  main  IN    000B   FF   32F3
 11564    187  main  IN    000A   FF   32F3
 11565    187  main  IN    0009   FF   32F3
 11566    187  main  IN    0008   FF   32F3
 11567    187  main  IN    0007   FF   32F3
 11568    187  main  IN    0006   FF   32F3
 11569    187  main  IN    0005   FF   32F3
 11570    187  main  IN    0004   FF   32F3
 11571    187  main  IN    0003   FF   32F3
 11572    187  main  IN    0002   FF   32F3
 11573    187  main  IN    0001   FF   32F3
 11574    187  main  IN    0000   FF   32F3
 11575    187  main  OUT   00E4   FF   30F0
 11576    187  main  OUT   0031   19   E7FF
 11577    188  main  OUT   0031   19   E7F5
 11578    188  main  OUT   00E4   01   3088
 11579    188  main  OUT   0051   81   3092
 11580    188  main  OUT   0050   00   30A0
 11581    188  main  OUT   0050   06   30A6
 11582    188  main  IN    000B   FF   32F3
 11583    188  main  IN    000A   FF   32F3
 11584    188  main  IN    0009   FF   32F3
 11585    188  main  IN    0008   FF   32F3
 11586    188  main  IN    0007   FF   32F3
 11587    188  main  IN    0006   FF   32F3
 11588    188  main  IN    0005   FF   32F3
 11589    188  main  IN    0004   FF   32F3
 11590    188  main  IN    0003   FF   32F3
 11591    188  main  IN    0002   FF   32F3
 11592    188  main  IN    0001   FF   32F3
 11593    188  main  IN    0000   FF   32F3
 11594    188  main  OUT   00E4   FF   30F0
 11595    188  main  OUT   0031   19   E7FF
 11596    189  main  OUT   0031   19   E7F5
 11597    189  main  OUT   00E4   01   3088
 11598    189  main  OUT   0051   81   3092
 11599    189  main  OUT   0050   00   30A0
 11600    189  main  OUT   0050   06   30A6
 11601    189  main  IN    000B   FF   32F3
 11602    189  main  IN    000A   FF   32F3
 11603    189  main  IN    0009   FF   32F3
 11604    189  main  IN    0008   FF   32F3
 11605    189  main  IN    0007   FF   32F3
 11606    189  main  IN    0006   FF   32F3
 11607    189  main  IN    0005   FF   32F3
 11608    189  main  IN    0004   FF   32F3
 11609    189  main  IN    0003   FF   32F3
 11610    189  main  IN    0002   FF   32F3
 11611    189  main  IN    0001   FF   32F3
 11612    189  main  IN    0000   FF   32F3
 11613    189  main  OUT   00E4   FF   30F0
 11614    189  main  OUT   0031   19   E7FF
 11615    190  main  OUT   0031   19   E7F5
 11616    190  main  OUT   00E4   01   3088
 11617    190  main  OUT   0051   81   3092
 11618    190  main  OUT   0050   00   30A0
 11619    190  main  OUT   0050   06   30A6
 11620    190  main  IN    000B   FF   32F3
 11621    190  main  IN    000A   FF   32F3
 11622    190  main  IN    0009   FF   32F3
 11623    190  main  IN    0008   FF   32F3
 11624    190  main  IN    0007   FF   32F3
 11625    190  main  IN    0006   FF   32F3
 11626    190  main  IN    0005   FF   32F3
 11627    190  main  IN    0004   FF   32F3
 11628    190  main  IN    0003   FF   32F3
 11629    190  main  IN    0002   FF   32F3
 11630    190  main  IN    0001   FF   32F3
 11631    190  main  IN    0000   FF   32F3
 11632    190  main  OUT   00E4   FF   30F0
 11633    190  main  OUT   0031   19   E7FF
 11634    191  main  OUT   0031   19   E7F5
 11635    191  main  OUT   00E4   01   3088
 11636    191  main  OUT   0051   81   3092
 11637    191  main  OUT   0050   00   30A0
 11638    191  main  OUT   0050   06   30A6
 11639    191  main  IN    000B   FF   32F3
 11640    191  main  IN    000A   FF   32F3
 11641    191  main  IN    0009   FF   32F3
 11642    191  main  IN    0008   FF   32F3
 11643    191  main  IN    0007   FF   32F3
 11644    191  main  IN    0006   FF   32F3
 11645    191  main  IN    0005   FF   32F3
 11646    191  main  IN    0004   FF   32F3
 11647    191  main  IN    0003   FF   32F3
 11648    191  main  IN    0002   FF   32F3
 11649    191  main  IN    0001   FF   32F3
 11650    191  main  IN    0000   FF   32F3
 11651    191  main  OUT   00E4   FF   30F0
 11652    191  main  OUT   0031   19   E7FF
 11653    192  main  OUT   0031   19   E7F5
